연도,부령조항과,부령조항,질병명,계,4급,5급,6급
2021,정형외과,1061196-다,손가락 결손,1,,1,
2021,정형외과,1061197-가-1)-나)-1),손가락 결손,1,1,,
2021,정형외과,1061197-가-2)-가),손가락 결손,2,,2,
2021,정형외과,1061197-가-2)-나)-1),손가락 결손,1,1,,
2021,정형외과,1061197-가-3)-가),손가락 결손,1,1,,
2021,정형외과,1061197-나,손가락 결손,1,,1,
2021,정형외과,1061198-가-1),손가락 결손,2,,2,
2021,정형외과,1061198-나-1),손가락 결손,1,,1,
2021,정형외과,1061199,수장관절 원위부 결손,1,,,1.0
2021,정형외과,1061203-가-2),편평족ㆍ요족ㆍ무지외반증 등,646,646,,
2021,정형외과,1061203-가-3),편평족ㆍ요족ㆍ무지외반증 등,8,8,,
2021,정형외과,1061203-나-2)-가),편평족ㆍ요족ㆍ무지외반증 등,35,35,,
2021,정형외과,1061203-나-2)-나),편평족ㆍ요족ㆍ무지외반증 등,3,3,,
2021,정형외과,1061203-다-2),편평족ㆍ요족ㆍ무지외반증 등,16,16,,
2021,정형외과,1061203-라,편평족ㆍ요족ㆍ무지외반증 등,6,,6,
2021,정형외과,1061204,전체발가락이 추상지(한쪽)로서 군화착용에 지장이 있는 경우,3,3,,
2021,정형외과,1061205-나,발가락 과다증,6,6,,
2021,정형외과,1061207-나-1)-가),발가락 강직,3,3,,
2021,정형외과,1061207-나-2),발가락 강직,2,2,,
2021,정형외과,1061208-가-1)-나),하지의 운동제한,3,,3,
2021,정형외과,1061208-나-1)-가),하지의 운동제한,25,25,,
2021,정형외과,1061208-나-1)-나),하지의 운동제한,20,,20,
2021,정형외과,1061208-나-2)-가),하지의 운동제한,1,1,,
2021,정형외과,1061208-나-2)-나),하지의 운동제한,1,,1,
2021,정형외과,1061209-가-1),하지의 결손,1,,1,
2021,정형외과,1061209-가-2)-가),하지의 결손,4,,4,
2021,정형외과,1061209-가-2)-나),하지의 결손,1,1,,
2021,정형외과,1061209-가-4)-가),하지의 결손,2,,2,
2021,정형외과,1061209-가-5)-가)-1),하지의 결손,1,,1,
2021,정형외과,1061209-가-5)-가)-2),하지의 결손,2,2,,
2021,정형외과,1061209-가-6)-가),하지의 결손,1,,1,
2021,정형외과,1061209-나,하지의 결손,1,,,1.0
2021,정형외과,1061210-가-2),무릎관절 부정정렬(내반슬ㆍ외반슬),10,10,,
2021,정형외과,1061210-나-2),무릎관절 부정정렬(내반슬ㆍ외반슬),2,2,,
2021,정형외과,1061211-나-2),무릎관절 반월상 연골판 질환,28,28,,
2021,정형외과,1061211-나-3),무릎관절 반월상 연골판 질환,1,,1,
2021,정형외과,1061211-나-4),무릎관절 반월상 연골판 질환,9,,9,
2021,정형외과,1061212-가,박리성 골연골염,109,109,,
2021,정형외과,1061212-나,박리성 골연골염,8,,8,
2021,정형외과,1061213-나-2),슬개골 연골연화증,16,16,,
2021,정형외과,1061215-가,고관절 무혈성 괴사,5,,5,
2021,정형외과,1061215-나,고관절 무혈성 괴사,1,,,1.0
2021,정형외과,1061216-가,레그 깔베 피데스씨병 및 비구 이형성증,8,8,,
2021,정형외과,1061216-나,레그 깔베 피데스씨병 및 비구 이형성증,27,,27,
2021,정형외과,1061216-다,레그 깔베 피데스씨병 및 비구 이형성증,12,,12,
2021,정형외과,1061216의2-나,"대퇴 비구 충돌 증후군(Cam Type, Pincer Type) 및 비구 관절와순 파열",1,1,,
2021,정형외과,1061216의3-나,대퇴골 염전각의 이상,1,1,,
2021,정형외과,1061217-나,하지의 단축,11,11,,
2021,정형외과,1061217-다,하지의 단축,3,,3,
2021,정형외과,1061217-라,하지의 단축,4,,,4.0
2021,정형외과,1061218-가-3),골반 및 대퇴골두 골절,2,,,2.0
2021,정형외과,1061218-나-3),골반 및 대퇴골두 골절,1,,1,
2021,정형외과,1061219-나,척추골 골절,16,16,,
2021,정형외과,1061219-다,척추골 골절,4,,4,
2021,정형외과,1061219-라,척추골 골절,1,,,1.0
2021,정형외과,1061220-나,척추측만증,261,261,,
2021,정형외과,1061220-다,척추측만증,71,,71,
2021,정형외과,1061222-나,척추의 고도 운동제한·강직,40,,40,
2021,정형외과,1061223-나,척추분리증,10,10,,
2021,정형외과,1061224-다,척추골 전 또는 후 전위증,1,1,,
2021,정형외과,1061227-가-2)-나)-2),상박신경총 및 요천추신경총 마비,4,,4,
2021,정형외과,1061227-가-2)-나)-3),상박신경총 및 요천추신경총 마비,2,,,2.0
2021,정형외과,1061228-가-2)-나)-2),말초신경장애,8,8,,
2021,정형외과,1061228-가-2)-나)-3),말초신경장애,5,,5,
2021,정형외과,968 174-다,골절,1,1,,
2021,정형외과,968 175-가-1),골절후유증,1,1,,
2021,정형외과,968 175-다-2),골절후유증,1,1,,
2021,정형외과,968 175-라,골절후유증,2,2,,
2021,정형외과,968 175-마-1)-가),골절후유증,6,6,,
2021,정형외과,968 175-마-1)-나),골절후유증,2,,2,
2021,정형외과,968 176-나-2),건손상,1,1,,
2021,정형외과,968 178-가-2),불안정성 대관절,6,6,,
2021,정형외과,968 178-가-3),불안정성 대관절,33,,33,
2021,정형외과,968 178-나-2),불안정성 대관절,1,,1,
2021,정형외과,968 178-다-2)-나),불안정성 대관절,5,5,,
2021,정형외과,968 178-라-2),불안정성 대관절,1,1,,
2021,정형외과,968 178-라-4),불안정성 대관절,2,2,,
2021,정형외과,968 182-가,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",4,4,,
2021,정형외과,968 182-나,"퇴행성, 화농성, 외상성 및 그 밖의 관절염",3,,3,
2021,정형외과,968 183-나,정형외과적 선천성 기형,13,13,,
2021,정형외과,968 183-다-1),정형외과적 선천성 기형,8,,8,
2021,정형외과,968 183-다-2),정형외과적 선천성 기형,1,,,1.0
2021,정형외과,968 185-나,근육손실(결손)및 위축,1,1,,
2021,정형외과,968 186-가-2)-나),종양,4,4,,
2021,정형외과,968 186-가-2)-다),종양,2,,2,
2021,정형외과,968 186-나,종양,2,,,2.0
2021,정형외과,968 187-나,대관절강직,1,,,1.0
2021,정형외과,968 189-가-3),어깨관절의 불안정성,20,20,,
2021,정형외과,968 189-가-4),어깨관절의 불안정성,1,,1,
2021,정형외과,968 189-나-3),어깨관절의 불안정성,1,1,,
2021,정형외과,968 193-가,손가락강직,3,,3,
2021,정형외과,968 193-나,손가락강직,2,2,,
2021,정형외과,968 194-가-1),손가락강직,2,,2,
2021,정형외과,968 194-가-2),손가락강직,2,2,,
2021,정형외과,968 195-나-3),운동제한,1,1,,
2021,정형외과,968 195-나-5)-나),운동제한,1,,1,
2021,정형외과,968 195-다-1),운동제한,1,1,,
2021,정형외과,968 203-나,편평족·외반족·내반족·만곡족·요족·첨족·중족 등,41,41,,
2021,정형외과,968 204,전체발가락이 추상지(한쪽)로서 군화착용에 지장이 있는 경우,1,1,,
2021,정형외과,968 205-나,발가락 과다증,3,3,,
2021,정형외과,968 208-나-1)-가),하지의 운동제한,4,4,,
2021,정형외과,968 208-나-1)-나),하지의 운동제한,2,,2,
2021,정형외과,968 209-가-6)-가),하지의 결손,1,,1,
2021,정형외과,968 210-다,안짱다리,1,1,,
2021,정형외과,968 211-나-2),무릎관절 반월상 연골판 질환,5,5,,
2021,정형외과,968 211-나-4),무릎관절 반월상 연골판 질환,1,,1,
2021,정형외과,968 212-가,박리성 골연골염,5,5,,
2021,정형외과,968 212-나,박리성 골연골염,1,,1,
2021,정형외과,968 213-나-2),슬개골 연골연화증,2,2,,
2021,정형외과,968 214-나-2),오스굳씨병,2,2,,
2021,정형외과,968 215-가,고관절 무혈성 괴사,1,,1,
2021,정형외과,968 216-나,레그 깔베 피데스씨병 및 비구 이형성증,2,,2,
2021,정형외과,968 216-다,레그 깔베 피데스씨병 및 비구 이형성증,1,,1,
2021,정형외과,968 217-나,하지의 단축,3,3,,
2021,정형외과,968 218-가-2),골반 및 대퇴골두 골절,1,1,,
2021,정형외과,968 219-나,척추골 골절,1,1,,
2021,정형외과,968 220-나,척추측만증,25,25,,
2021,정형외과,968 221-나,척추전굴증 또는 척추후굴증,1,1,,
2021,정형외과,968 222-나,척추의 고도 운동제한·강직,1,,1,
2021,정형외과,968 223-나,척추분리증,1,1,,
2021,정형외과,968 224-나-1),척추골 전 또는 후 전위증,2,2,,
2021,정형외과,968 227-가-2)-나)-1),상박신경총 및 요천추신경총 마비,1,1,,
2021,정형외과,968 227-가-2)-나)-2),상박신경총 및 요천추신경총 마비,1,,1,
2021,정형외과,968 228-가-2)-나)-3),말초신경장애,2,,2,
2021,신경외과,1043231-라,두부손상,13,13,,
2021,신경외과,1043231-바-1),두부손상,40,40,,
2021,신경외과,1043232,신경계통질환과 관계있는 선천성 중추신경계 이상,16,,16,
2021,신경외과,1043233-다,중추신경계 낭종,3,,3,
2021,신경외과,1043234-나,두개골 결손이 있는 경우,1,1,,
2021,신경외과,1043234-다,두개골 결손이 있는 경우,1,,1,
2021,신경외과,1043235-가-2)-다),두개골 및 두부 연부조직 종양,3,3,,
2021,신경외과,1043235-나,두개골 및 두부 연부조직 종양,3,,,3.0
2021,신경외과,1043237-가-1),수두증,2,2,,
2021,신경외과,1043237-다,수두증,23,,23,
2021,신경외과,1043238-다,뇌신경기능 장애,1,,1,
2021,신경외과,1043239-나-1),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,9,9,,
2021,신경외과,1043239-나-2),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,28,,28,
2021,신경외과,1043239-다,뇌척수 혈관 질환이 영상의학적으로 확인된 경우,28,,28,
2021,신경외과,1043239-라-1),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,1,1,,
2021,신경외과,1043239-라-2),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,9,,9,
2021,신경외과,1043240-가-3)-가),중추신경계 종양(뇌·척수),16,16,,
2021,신경외과,1043240-가-3)-다),중추신경계 종양(뇌·척수),22,,22,
2021,신경외과,1043240-나,중추신경계 종양(뇌·척수),38,,,38.0
2021,신경외과,1043241-가-2),중추신경장애,2,2,,
2021,신경외과,1043241-가-3),중추신경장애,3,,3,
2021,신경외과,1043241-나,중추신경장애,11,,,11.0
2021,신경외과,1043242-가-1),척추질환,4,4,,
2021,신경외과,1043242-가-2),척추질환,2,,2,
2021,신경외과,1043242-나-2),척추질환,3,,3,
2021,신경외과,1043242-다-2)-다),척추질환,13,13,,
2021,신경외과,1043242-다-3)-다),척추질환,416,416,,
2021,신경외과,1043242-다-4),척추질환,21,,21,
2021,신경외과,1043242-다-5),척추질환,1,,1,
2021,신경외과,1043244-가,수막류나 수막척수류,1,1,,
2021,신경외과,1043244-나,수막류나 수막척수류,6,,6,
2021,신경외과,1043245-나,척추체 종양,1,,1,
2021,신경외과,1043246,난치성 뇌전증,2,,2,
2021,신경외과,1061231-라,두부손상,8,8,,
2021,신경외과,1061231-바-1),두부손상,29,29,,
2021,신경외과,1061232,신경계통질환과 관계있는 선천성 중추신경계 이상,9,,9,
2021,신경외과,1061233-다,중추신경계 낭종,2,,2,
2021,신경외과,1061234-나,두개골 결손이 있는 경우,1,1,,
2021,신경외과,1061235-가-2)-다),두개골 및 두부 연부조직 종양,2,2,,
2021,신경외과,1061235-가-2)-라),두개골 및 두부 연부조직 종양,1,,1,
2021,신경외과,1061235-나,두개골 및 두부 연부조직 종양,2,,,2.0
2021,신경외과,1061237-가-1),수두증,1,1,,
2021,신경외과,1061237-다,수두증,10,,10,
2021,신경외과,1061238-나,뇌신경기능 장애,1,1,,
2021,신경외과,1061239-나-1),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,3,3,,
2021,신경외과,1061239-나-2),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,16,,16,
2021,신경외과,1061239-다,뇌척수 혈관 질환이 영상의학적으로 확인된 경우,28,,28,
2021,신경외과,1061239-라-2),뇌척수 혈관 질환이 영상의학적으로 확인된 경우,3,,3,
2021,신경외과,1061240-가-3)-가),중추신경계 종양(뇌·척수),10,10,,
2021,신경외과,1061240-가-3)-다),중추신경계 종양(뇌·척수),10,,10,
2021,신경외과,1061240-나,중추신경계 종양(뇌·척수),28,,,28.0
2021,신경외과,1061241-가-2),중추신경장애,4,4,,
2021,신경외과,1061241-가-3),중추신경장애,3,,3,
2021,신경외과,1061241-나,중추신경장애,12,,,12.0
2021,신경외과,1061242-가-1),척추질환,1,1,,
2021,신경외과,1061242-가-2),척추질환,1,,1,
2021,신경외과,1061242-나-1),척추질환,2,2,,
2021,신경외과,1061242-나-2),척추질환,3,,3,
2021,신경외과,1061242-다-2)-다),척추질환,4,4,,
2021,신경외과,1061242-다-3)-다),척추질환,288,288,,
2021,신경외과,1061242-다-4),척추질환,11,,11,
2021,신경외과,1061242-다-5),척추질환,1,,1,
2021,신경외과,1061244-나,수막류나 수막척수류,5,,5,
2021,신경외과,1061246,난치성 뇌전증,1,,1,
2021,신경외과,968 231-라,두부손상,2,2,,
2021,신경외과,968 231-바,두부손상,3,3,,
2021,신경외과,968 231-사,두부손상,1,,1,
2021,신경외과,968 232,신경계통질환과 관계있는 선천성 중추신경계 이상,2,,2,
2021,신경외과,968 233-나,중추신경계 낭종,6,6,,
2021,신경외과,968 234-나-1),두개골 결손이 있는 경우,1,1,,
2021,신경외과,968 235-가-2),두개골 및 두부 연부조직 종양,2,2,,
2021,신경외과,968 237-다,수두증,1,,1,
2021,신경외과,968 239-나-1),뇌척수 혈관 질환이 방사선학적으로 확인된 경우,1,1,,
2021,신경외과,968 239-다,뇌척수 혈관 질환이 방사선학적으로 확인된 경우,4,,4,
2021,신경외과,968 240-가,중추신경계 종양(뇌·척수),3,,3,
2021,신경외과,968 240-나,중추신경계 종양(뇌·척수),1,,,1.0
2021,신경외과,968 241-가-2),중추신경장애,1,1,,
2021,신경외과,968 241-가-3),중추신경장애,1,,1,
2021,신경외과,968 241-나,중추신경장애,1,,,1.0
2021,신경외과,968 242-가-3)-나),척추질환,3,,3,
2021,신경외과,968 242-나-3)-나),척추질환,39,39,,
2021,신경외과,968 245-가-1),척추종양,1,1,,
2021,흉부외과,1043253-가,농흉으로 수술적 치료를 한 경우,4,4,,
2021,흉부외과,1043255-다,기흉 또는 혈흉,130,130,,
2021,흉부외과,1043255-라,기흉 또는 혈흉,109,109,,
2021,흉부외과,1043256-나,폐절제술을 한 경우,6,6,,
2021,흉부외과,1043256-다,폐절제술을 한 경우,12,,12,
2021,흉부외과,1043257-나,기관 및 기관지협착증,1,1,,
2021,흉부외과,1043257-다,기관 및 기관지협착증,1,,1,
2021,흉부외과,1043258-나,흉곽출구 증후군,1,1,,
2021,흉부외과,1043260-나-2),흉곽기형,21,21,,
2021,흉부외과,1043260-다-2),흉곽기형,32,32,,
2021,흉부외과,1043260-다-3),흉곽기형,2,,2,
2021,흉부외과,1043260-라-1),흉곽기형,1,1,,
2021,흉부외과,1043260-마-2),흉곽기형,4,4,,
2021,흉부외과,1043260-사-1),흉곽기형,1,1,,
2021,흉부외과,1043261-나-1),횡격막질환 또는 허니아,9,9,,
2021,흉부외과,1043264-가-1),식도수술,10,10,,
2021,흉부외과,1043264-가-2),식도수술,1,,1,
2021,흉부외과,1043264-다,식도수술,2,,,2.0
2021,흉부외과,1043264-라,식도수술,1,,,1.0
2021,흉부외과,1043266-가-2),종격동 종양,5,5,,
2021,흉부외과,1043266-나,종격동 종양,9,,,9.0
2021,흉부외과,1043267-나,기관 및 폐내 종양,2,,,2.0
2021,흉부외과,1043268-가-2),심장질환 수술,171,171,,
2021,흉부외과,1043268-가-3),심장질환 수술,121,,121,
2021,흉부외과,1043268-가-4),심장질환 수술,48,,,48.0
2021,흉부외과,1043268-가-5),심장질환 수술,14,,,14.0
2021,흉부외과,1043268-나-1),심장질환 수술,5,,5,
2021,흉부외과,1043268-나-2),심장질환 수술,9,,,9.0
2021,흉부외과,1043268-나-3),심장질환 수술,9,,,9.0
2021,흉부외과,1043268-다-1),심장질환 수술,1,1,,
2021,흉부외과,1043268-다-2),심장질환 수술,1,,1,
2021,흉부외과,1043269-가,심장 종양,1,,1,
2021,흉부외과,1043271-가,흉곽대혈관 질환 및 손상,1,1,,
2021,흉부외과,1043271-나,흉곽대혈관 질환 및 손상,7,,7,
2021,흉부외과,1043271-마,흉곽대혈관 질환 및 손상,2,,2,
2021,흉부외과,1043271-바,흉곽대혈관 질환 및 손상,8,,8,
2021,흉부외과,1061255-다,기흉 또는 혈흉,73,73,,
2021,흉부외과,1061255-라,기흉 또는 혈흉,53,53,,
2021,흉부외과,1061256-나,폐절제술을 한 경우,1,1,,
2021,흉부외과,1061256-다,폐절제술을 한 경우,8,,8,
2021,흉부외과,1061257-다,기관 및 기관지협착증,1,,1,
2021,흉부외과,1061258-나,흉곽출구 증후군,1,1,,
2021,흉부외과,1061260-나-2),흉곽기형,21,21,,
2021,흉부외과,1061260-다-2),흉곽기형,6,6,,
2021,흉부외과,1061260-마-2),흉곽기형,3,3,,
2021,흉부외과,1061261-나-1),횡격막질환 또는 허니아,4,4,,
2021,흉부외과,1061261-나-2),횡격막질환 또는 허니아,2,,2,
2021,흉부외과,1061263-나,흉곽손상,2,2,,
2021,흉부외과,1061264-가-1),식도수술,4,4,,
