집행예정월,판단번호,대표품명,집행유형,계약방법,집행기관,예산금액,입찰방법,진행상태,담당자명
2018-09-30,PAB48047001,P-3 RADAR 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1930225602.5,,2차공고의뢰중,이주영
2018-09-30,PBD88906002,해군화력부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),5657910,단가제,2차공고의뢰중,전병서
2018-09-30,PAD88951001,P-3C 부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),232481115,단가제,2차공고의뢰중,송창훈
2018-09-30,BGM78003001,K-9 자주포 엔진 부품구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),2923626219.2,,2차공고의뢰중,김소영
2018-09-30,PAD88952001,LYNX부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),278066535.4,단가제,2차공고의뢰중,송창훈
2018-09-30,PCD88715002,해군함정부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),20484640,단가제,2차공고의뢰중,이송이
2018-09-30,DAB48031001,C-130H 기체 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),4680656088.9,,2차공고의뢰중,김종현
2018-09-30,BJO88970004,장비연료,기름(연료),일반경쟁,국제부품계약팀(구:19.09.16),225072270,단가제,2차공고의뢰중,이지수
2018-09-30,PAM78946001,LYNX부속,한도액부품,수의계약,국제부품계약팀(구:19.09.16),924262143,,2차공고의뢰중,송창훈
2018-09-30,BJO88970001,장비연료,기름(연료),일반경쟁,국제부품계약팀(구:19.09.16),8823695.4,단가제,2차공고의뢰중,이지수
2018-09-30,PAD88950004,LYNX대잠초계헬기 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),1264388640,단가제,2차공고의뢰중,송창훈
2018-09-30,PAD88950002,LYNX대잠초계헬기 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),35150412.8,단가제,2차공고의뢰중,송창훈
2018-09-30,WKC98170002,M206 플레어(상륙기동헬기용 플레어),물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),22867750,단가제,2차공고의뢰중,황병순
2018-09-30,PNA98172001,수중폭발물처리 인양장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),149160000,총액제,2차공고의뢰중,황병순
2018-09-30,DAD88012004,항공부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),2496564360,단가제,2차공고의뢰중,김혜란
2018-09-30,PAD88950003,LYNX대잠초계헬기 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),531098870,단가제,2차공고의뢰중,송창훈
2018-10-15,PKC98320002,127MM 근접신관,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),1455504071,단가제,2차공고의뢰중,황병순
2018-10-16,DLC98176002,공중급유기,물자,2단계경쟁(동시),국제장비계약팀(구:19.09.16),990000000,총액제,2차공고의뢰중,함송희
2018-10-30,PAB48048001,P-3 탑재장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),3500796398.3,,2차공고의뢰중,이주영
2018-10-30,DAM78008001,KT-1 엔진 부품 구매,한도액부품,수의계약,국제부품계약팀(구:19.09.16),4299271438.7,,2차공고의뢰중,이충렬
2018-10-30,PAB48046001,항공기 통신장비 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),653974810.1,,2차공고의뢰중,이주영
2018-10-30,PRA98321001,폐쇄식잠수기셋,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),542400000,총액제,2차공고의뢰중,양정규
2018-10-30,PDD88002002,해군통신부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),46736800,단가제,2차공고의뢰중,김명주
2018-10-30,PAB48049001,P-3 항공기 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),5615976739.6,,2차공고의뢰중,이주영
2018-10-30,DAH98168001,E-737 항법데이터,기타,수의계약,국제장비계약팀(구:19.09.16),368682840,총액제,2차공고의뢰중,함송희
2018-10-31,DAB48019001,B-737 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1647076948.6,,2차공고의뢰중,김종현
2018-10-31,WSE98332001,대포병탐지레이더 기술용역,기술용역,수의계약,국제장비계약팀(구:19.09.16),1390754280,총액제,2차공고의뢰중,이상하
2018-10-31,BDA98111002,청력보호 헤드세트,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),1265006072,총액제,2차공고의뢰중,이후정
2018-10-31,DLA98315001,"화물트럭, 항공용",장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),1712883425.2,총액제,2차공고의뢰중,이안구
2018-10-31,DAB48018001,RC-800 기체 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),1244502820.9,,2차공고의뢰중,김종현
2018-10-31,BDA98110002,피아식별용 IR,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),309919054.5,총액제,2차공고의뢰중,이후정
2018-10-31,PAB48045001,CARAVAN-Ⅱ 항공기 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),398363408.7,,2차공고의뢰중,이주영
2018-11-09,DNA98323002,다목적 특수소방차,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),1327750000,총액제,2차공고의뢰중,이안구
2018-11-16,BMA98015001,휴대용 시료수집기,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),274012377.9,총액제,2차공고의뢰중,남원석
2018-11-23,9DA98104002,향백체계(장비) 성능개선,장비,수의계약,국제장비계약팀(구:19.09.16),4126465070,총액제,2차공고의뢰중,이후정
2018-11-26,BAA98104002,CH-47/UH-60 동체내부 방탄킷,장비,일반경쟁,국제장비계약팀(구:19.09.16),4255000299,총액제,2차공고의뢰중,이후정
2018-11-30,WAA98307002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),68643500,총액제,2차공고의뢰중,양정규
2018-11-30,BDD88901002,통신전자장비 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),17682296.5,단가제,2차공고의뢰중,현대환
2018-11-30,BGM78810001,K1 전차 미션 부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1005417957.6,,2차공고의뢰중,김소영
2018-11-30,WAA98314002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),6594100,총액제,2차공고의뢰중,양정규
2018-11-30,WAA98308002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),45872350,총액제,2차공고의뢰중,양정규
2018-11-30,WKA98342001,전파기만용 탄약(RR-170 CHAFF),장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),20215091,총액제,2차공고의뢰중,최길호
2018-11-30,WAA98141001,전방지역 연료 재보급장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),238623230,총액제,2차공고의뢰중,남원석
2018-11-30,WAA98301002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),11360850,총액제,2차공고의뢰중,양정규
2018-11-30,BSE98160002,CH-47 기술용역,기술용역,수의계약,국제장비계약팀(구:19.09.16),96007060,총액제,2차공고의뢰중,김상훈
2018-11-30,DAA98344002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),30200000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98357002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),74580000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98355002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),115400000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98348002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),88400000,총액제,2차공고의뢰중,이상재
2018-11-30,BBA98327001,EOD 로보트,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),2255134785,총액제,2차공고의뢰중,최길호
2018-11-30,BAA98141001,전방지역 연료 재보급장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),477247183.2,총액제,2차공고의뢰중,남원석
2018-11-30,BGD88002004,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),374213647.6,단가제,2차공고의뢰중,현대환
2018-11-30,BGD88001004,육군기동부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),658640478.4,단가제,2차공고의뢰중,현대환
2018-11-30,BGM78006001,K2 전차 엔진부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),14428565381,,2차공고의뢰중,김소영
2018-11-30,BDD88903004,라지트부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),514906083,단가제,2차공고의뢰중,현대환
2018-11-30,BDD88903003,라지트부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),244333391.2,단가제,2차공고의뢰중,현대환
2018-11-30,BGM78800001,K1 전차 엔진부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),1373486716.1,,2차공고의뢰중,김소영
2018-11-30,DAA98351002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),592800000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98350002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),79300000,총액제,2차공고의뢰중,이상재
2018-11-30,DBA98329001,EOD 로보트,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),2255134785,총액제,2차공고의뢰중,최길호
2018-11-30,DAA98353002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),16600000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98345002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),28800000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98354002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),7900000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98349002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),91600000,총액제,2차공고의뢰중,이상재
2018-11-30,PAA98444001,해상작전헬기용 지상음향분석장비,장비,수의계약,국제장비계약팀(구:19.09.16),2319966840,총액제,2차공고의뢰중,황병순
2018-11-30,BGD88001002,육군기동부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),178092203.6,단가제,2차공고의뢰중,현대환
2018-11-30,BGD88002003,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),658600679.8,단가제,2차공고의뢰중,현대환
2018-11-30,DAA98356002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),27800000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98361002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),16200000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98346002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),26000000,총액제,2차공고의뢰중,이상재
2018-11-30,PBB48034001,무인기뢰처리기 부품 정비,장비정비,수의계약,대정부계약팀(구:19.09.16),103720281.8,,2차공고의뢰중,이주영
2018-11-30,PAB48038001,UAV 부품정비,장비정비,수의계약,대정부계약팀(구:19.09.16),270403350,,2차공고의뢰중,이주영
2018-11-30,WAA98309002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),38830900,총액제,2차공고의뢰중,양정규
2018-11-30,WAA98311002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),26536250,총액제,2차공고의뢰중,양정규
2018-11-30,BGM78790001,K1 전차 미션 부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),731178218.1,,2차공고의뢰중,김소영
2018-11-30,BGD88002001,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),443813376,단가제,2차공고의뢰중,현대환
2018-11-30,DAA98360002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),152200000,총액제,2차공고의뢰중,이상재
2018-11-30,PBA98328001,EOD 로보트,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),986181826.4,총액제,2차공고의뢰중,최길호
2018-11-30,WBA98330001,EOD 로보트,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),2255134785,총액제,2차공고의뢰중,최길호
2018-11-30,WAA98312002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),100489300,총액제,2차공고의뢰중,양정규
2018-11-30,WAA98310002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),31230550,총액제,2차공고의뢰중,양정규
2018-11-30,BGD88003002,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),12159455.4,단가제,2차공고의뢰중,현대환
2018-11-30,BGM78801001,K1 전차 엔진부품,한도액부품,수의계약,국제부품계약팀(구:19.09.16),737586708,,2차공고의뢰중,김소영
2018-11-30,BDD88901001,통신전자장비 부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),86796249.2,단가제,2차공고의뢰중,현대환
2018-11-30,BDD88903001,라지트부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),818635472.1,단가제,2차공고의뢰중,현대환
2018-11-30,BGB48003001,T-80U/BMP-3 해외정비,장비정비,수의계약,대정부계약팀(구:19.09.16),543061050,,2차공고의뢰중,유동현
2018-11-30,DAA98359002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),59000000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98352002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),461200000,총액제,2차공고의뢰중,이상재
2018-11-30,DAA98347002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),274400000,총액제,2차공고의뢰중,이상재
2018-11-30,BGD88002002,육군 궤도장비부품,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),13257397.3,단가제,2차공고의뢰중,현대환
2018-11-30,DKA98341001,전파기만용 탄약(RR-170 CHAFF),장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),1461175224.6,총액제,2차공고의뢰중,최길호
2018-11-30,BGD88001003,육군기동부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),249693162,단가제,2차공고의뢰중,현대환
2018-11-30,BKA98340001,전파기만용 탄약(RR-170 CHAFF),장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),37759176,총액제,2차공고의뢰중,최길호
2018-11-30,BGD88001001,육군기동부속,(확정)부품,일반경쟁,국제부품계약팀(구:19.09.16),80948284.5,단가제,2차공고의뢰중,현대환
2018-11-30,WAA98313002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),632500,총액제,2차공고의뢰중,양정규
2018-11-30,WAA98303002,상륙기동헬기 지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),11856500,총액제,2차공고의뢰중,양정규
2018-11-30,TST00001001,라지트부속,,일반경쟁,국제부품계약팀(구:19.09.16),252507879,총액제,2차공고의뢰중,현대환
2018-11-30,BGD88003001,육군 궤도장비부품,(확정)부품,수의계약,국제부품계약팀(구:19.09.16),69144440.1,,2차공고의뢰중,현대환
2018-11-30,DAA98343002,HUAV 일반(관급)지원장비,장비,2단계경쟁(동시),국제장비계약팀(구:19.09.16),26300000,총액제,2차공고의뢰중,이상재
2018-12-03,PAA98363001,UAV 비행체,장비,수의계약,국제장비계약팀(구:19.09.16),4832372657.4,총액제,2차공고의뢰중,이상하
2018-12-03,DKB48003001,TAURUS 실사격 기술지원,장비정비,수의계약,대정부계약팀(구:19.09.16),587566393.8,,2차공고의뢰중,김주형
2018-12-05,BGA98447002,양안형야간투시경,장비,일반경쟁,국제장비계약팀(구:19.09.16),44013506147,총액제,2차공고의뢰중,장현주
